UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_ELECCION,MESA,ESTADO_MESA,UBICACION_EN_CEDULA,TIPO_AGRUPACION,CODIGO_AGRUPACION,AGRUPACION_POLITICA,VOTOS_OBTENIDOS,ELECTORES_HABILES,VOTOS_BLANCOS,VOTOS_NULOS,VOTOS_IMPUG
150603,LORETO,MARISCAL RAMON CASTILLA,YAVARI,MUNICIPAL DISTRITAL,28937,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,79,201,22,3,0
150603,LORETO,MARISCAL RAMON CASTILLA,YAVARI,MUNICIPAL DISTRITAL,28937,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,6,201,22,3,0
150604,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,MUNICIPAL DISTRITAL,28961,CONTABILIZADAS NORMALES,1,LISTA INDEPENDIENTE,23660000,FRENTE POPULAR AGRICOLA FIA DEL PERU,26,179,16,4,0
150604,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,MUNICIPAL DISTRITAL,28961,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,10,179,16,4,0
150604,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,MUNICIPAL DISTRITAL,28961,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,108,179,16,4,0
150402,LORETO,REQUENA,ALTO TAPICHE,MUNICIPAL DISTRITAL,29241,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,44,250,11,0,0
150402,LORETO,REQUENA,ALTO TAPICHE,MUNICIPAL DISTRITAL,29241,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,0,250,11,0,0
150402,LORETO,REQUENA,ALTO TAPICHE,MUNICIPAL DISTRITAL,29241,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2141,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,105,250,11,0,0
150402,LORETO,REQUENA,ALTO TAPICHE,MUNICIPAL DISTRITAL,29241,CONTABILIZADAS NORMALES,4,PROVINCIAL,2872,FRENTE POLITICO VECINAL NUEVO RUMBO,13,250,11,0,0
150402,LORETO,REQUENA,ALTO TAPICHE,MUNICIPAL DISTRITAL,29241,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,3,250,11,0,0
150402,LORETO,REQUENA,ALTO TAPICHE,MUNICIPAL DISTRITAL,29241,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,50,250,11,0,0
150403,LORETO,REQUENA,CAPELO,MUNICIPAL DISTRITAL,29245,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,73,242,9,0,0
150403,LORETO,REQUENA,CAPELO,MUNICIPAL DISTRITAL,29245,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,2,242,9,0,0
150403,LORETO,REQUENA,CAPELO,MUNICIPAL DISTRITAL,29245,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2141,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,87,242,9,0,0
150403,LORETO,REQUENA,CAPELO,MUNICIPAL DISTRITAL,29245,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,61,242,9,0,0
150404,LORETO,REQUENA,EMILIO SAN MARTIN,MUNICIPAL DISTRITAL,29251,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,30,133,6,1,0
150404,LORETO,REQUENA,EMILIO SAN MARTIN,MUNICIPAL DISTRITAL,29251,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,1,133,6,1,0
150404,LORETO,REQUENA,EMILIO SAN MARTIN,MUNICIPAL DISTRITAL,29251,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2115,MOVIMIENTO POLITICO INDEPENDIENTE REGIONAL MOTOR DEL DESARROLLO,0,133,6,1,0
150404,LORETO,REQUENA,EMILIO SAN MARTIN,MUNICIPAL DISTRITAL,29251,CONTABILIZADAS NORMALES,4,PARTIDO POLITICO,2141,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,23,133,6,1,0
150404,LORETO,REQUENA,EMILIO SAN MARTIN,MUNICIPAL DISTRITAL,29251,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,20,133,6,1,0
150404,LORETO,REQUENA,EMILIO SAN MARTIN,MUNICIPAL DISTRITAL,29251,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,30,133,6,1,0
150404,LORETO,REQUENA,EMILIO SAN MARTIN,MUNICIPAL DISTRITAL,29251,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,0,133,6,1,0
150404,LORETO,REQUENA,EMILIO SAN MARTIN,MUNICIPAL DISTRITAL,29251,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,2,133,6,1,0
150404,LORETO,REQUENA,EMILIO SAN MARTIN,MUNICIPAL DISTRITAL,29251,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,13,133,6,1,0
150405,LORETO,REQUENA,MAQUIA,MUNICIPAL DISTRITAL,29262,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,31,204,16,2,0
150405,LORETO,REQUENA,MAQUIA,MUNICIPAL DISTRITAL,29262,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,15,204,16,2,0
150405,LORETO,REQUENA,MAQUIA,MUNICIPAL DISTRITAL,29262,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2115,MOVIMIENTO POLITICO INDEPENDIENTE REGIONAL MOTOR DEL DESARROLLO,7,204,16,2,0
150405,LORETO,REQUENA,MAQUIA,MUNICIPAL DISTRITAL,29262,CONTABILIZADAS NORMALES,4,PARTIDO POLITICO,2141,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,50,204,16,2,0
150405,LORETO,REQUENA,MAQUIA,MUNICIPAL DISTRITAL,29262,CONTABILIZADAS NORMALES,5,PARTIDO POLITICO,2165,BIENESTAR E INTEGRACION PARA LA REGION AMAZONICA,7,204,16,2,0
150405,LORETO,REQUENA,MAQUIA,MUNICIPAL DISTRITAL,29262,CONTABILIZADAS NORMALES,6,PROVINCIAL,2872,FRENTE POLITICO VECINAL NUEVO RUMBO,7,204,16,2,0
150405,LORETO,REQUENA,MAQUIA,MUNICIPAL DISTRITAL,29262,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,1,204,16,2,0
150405,LORETO,REQUENA,MAQUIA,MUNICIPAL DISTRITAL,29262,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,0,204,16,2,0
150405,LORETO,REQUENA,MAQUIA,MUNICIPAL DISTRITAL,29262,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,1,204,16,2,0
150405,LORETO,REQUENA,MAQUIA,MUNICIPAL DISTRITAL,29262,CONTABILIZADAS NORMALES,10,LISTA INDEPENDIENTE,23860000,PERU POSIBLE,5,204,16,2,0
150405,LORETO,REQUENA,MAQUIA,MUNICIPAL DISTRITAL,29262,CONTABILIZADAS NORMALES,11,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,52,204,16,2,0
150406,LORETO,REQUENA,PUINAHUA,MUNICIPAL DISTRITAL,29271,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,56,240,18,3,0
150406,LORETO,REQUENA,PUINAHUA,MUNICIPAL DISTRITAL,29271,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1846,MOVIMIENTO INDEPENDIENTE REGIONAL VAMOS LORETO,3,240,18,3,0
150406,LORETO,REQUENA,PUINAHUA,MUNICIPAL DISTRITAL,29271,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2141,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,81,240,18,3,0
150406,LORETO,REQUENA,PUINAHUA,MUNICIPAL DISTRITAL,29271,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,27,240,18,3,0
150406,LORETO,REQUENA,PUINAHUA,MUNICIPAL DISTRITAL,29271,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,0,240,18,3,0
150406,LORETO,REQUENA,PUINAHUA,MUNICIPAL DISTRITAL,29271,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,26,240,18,3,0
150406,LORETO,REQUENA,PUINAHUA,MUNICIPAL DISTRITAL,29271,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,4,240,18,3,0
150407,LORETO,REQUENA,SAQUENA,MUNICIPAL DISTRITAL,29281,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,19,126,9,3,0
150407,LORETO,REQUENA,SAQUENA,MUNICIPAL DISTRITAL,29281,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,25,126,9,3,0
150407,LORETO,REQUENA,SAQUENA,MUNICIPAL DISTRITAL,29281,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2141,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,5,126,9,3,0
150407,LORETO,REQUENA,SAQUENA,MUNICIPAL DISTRITAL,29281,CONTABILIZADAS NORMALES,4,PARTIDO POLITICO,2291,FRENTE INDEPENDIENTE DE LORETO,8,126,9,3,0
150407,LORETO,REQUENA,SAQUENA,MUNICIPAL DISTRITAL,29281,CONTABILIZADAS NORMALES,5,PROVINCIAL,2872,FRENTE POLITICO VECINAL NUEVO RUMBO,1,126,9,3,0
150407,LORETO,REQUENA,SAQUENA,MUNICIPAL DISTRITAL,29281,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,10,126,9,3,0
150407,LORETO,REQUENA,SAQUENA,MUNICIPAL DISTRITAL,29281,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,1,126,9,3,0
150407,LORETO,REQUENA,SAQUENA,MUNICIPAL DISTRITAL,29281,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,21,126,9,3,0
150407,LORETO,REQUENA,SAQUENA,MUNICIPAL DISTRITAL,29281,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,23860000,PERU POSIBLE,8,126,9,3,0
150407,LORETO,REQUENA,SAQUENA,MUNICIPAL DISTRITAL,29281,CONTABILIZADAS NORMALES,10,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,3,126,9,3,0
150410,LORETO,REQUENA,JENARO HERRERA,MUNICIPAL DISTRITAL,29289,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,28,206,13,6,0
150410,LORETO,REQUENA,JENARO HERRERA,MUNICIPAL DISTRITAL,29289,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,58,206,13,6,0
150410,LORETO,REQUENA,JENARO HERRERA,MUNICIPAL DISTRITAL,29289,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2141,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,85,206,13,6,0
150410,LORETO,REQUENA,JENARO HERRERA,MUNICIPAL DISTRITAL,29289,CONTABILIZADAS NORMALES,4,PARTIDO POLITICO,2291,FRENTE INDEPENDIENTE DE LORETO,4,206,13,6,0
150410,LORETO,REQUENA,JENARO HERRERA,MUNICIPAL DISTRITAL,29289,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,5,206,13,6,0
150408,LORETO,REQUENA,SOPLIN,MUNICIPAL DISTRITAL,29292,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,63,223,4,1,0
150408,LORETO,REQUENA,SOPLIN,MUNICIPAL DISTRITAL,29292,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,23,223,4,1,0
150408,LORETO,REQUENA,SOPLIN,MUNICIPAL DISTRITAL,29292,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2141,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,67,223,4,1,0
150408,LORETO,REQUENA,SOPLIN,MUNICIPAL DISTRITAL,29292,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,33,223,4,1,0
150408,LORETO,REQUENA,SOPLIN,MUNICIPAL DISTRITAL,29292,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,2,223,4,1,0
150409,LORETO,REQUENA,TAPICHE,MUNICIPAL DISTRITAL,29296,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,47,237,7,6,0
150409,LORETO,REQUENA,TAPICHE,MUNICIPAL DISTRITAL,29296,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,42,237,7,6,0
150409,LORETO,REQUENA,TAPICHE,MUNICIPAL DISTRITAL,29296,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2141,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,8,237,7,6,0
150409,LORETO,REQUENA,TAPICHE,MUNICIPAL DISTRITAL,29296,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,79,237,7,6,0
150409,LORETO,REQUENA,TAPICHE,MUNICIPAL DISTRITAL,29296,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,27,237,7,6,0
150506,LORETO,UCAYALI,INAHUAYA,MUNICIPAL DISTRITAL,29337,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,58,150,3,2,0
150506,LORETO,UCAYALI,INAHUAYA,MUNICIPAL DISTRITAL,29337,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,31,150,3,2,0
150506,LORETO,UCAYALI,INAHUAYA,MUNICIPAL DISTRITAL,29337,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,43,150,3,2,0
150503,LORETO,UCAYALI,PADRE MARQUEZ,MUNICIPAL DISTRITAL,29339,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,26,149,6,1,0
150503,LORETO,UCAYALI,PADRE MARQUEZ,MUNICIPAL DISTRITAL,29339,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,72,149,6,1,0
150503,LORETO,UCAYALI,PADRE MARQUEZ,MUNICIPAL DISTRITAL,29339,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,29,149,6,1,0
150503,LORETO,UCAYALI,PADRE MARQUEZ,MUNICIPAL DISTRITAL,29339,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,3,149,6,1,0
150504,LORETO,UCAYALI,PAMPA HERMOSA,MUNICIPAL DISTRITAL,29341,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,52,212,4,1,0
150504,LORETO,UCAYALI,PAMPA HERMOSA,MUNICIPAL DISTRITAL,29341,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,65,212,4,1,0
150504,LORETO,UCAYALI,PAMPA HERMOSA,MUNICIPAL DISTRITAL,29341,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,38,212,4,1,0
150504,LORETO,UCAYALI,PAMPA HERMOSA,MUNICIPAL DISTRITAL,29341,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,5,212,4,1,0
150504,LORETO,UCAYALI,PAMPA HERMOSA,MUNICIPAL DISTRITAL,29341,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,3,212,4,1,0
150504,LORETO,UCAYALI,PAMPA HERMOSA,MUNICIPAL DISTRITAL,29341,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,17,212,4,1,0
150505,LORETO,UCAYALI,SARAYACU,MUNICIPAL DISTRITAL,29344,CONTABILIZADAS ANULADAS,1,PARTIDO POLITICO,1842,FUERZA LORETANA,0,237,0,237,0
150505,LORETO,UCAYALI,SARAYACU,MUNICIPAL DISTRITAL,29344,CONTABILIZADAS ANULADAS,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,0,237,0,237,0
150505,LORETO,UCAYALI,SARAYACU,MUNICIPAL DISTRITAL,29344,CONTABILIZADAS ANULADAS,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,0,237,0,237,0
150505,LORETO,UCAYALI,SARAYACU,MUNICIPAL DISTRITAL,29344,CONTABILIZADAS ANULADAS,4,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,0,237,0,237,0
150505,LORETO,UCAYALI,SARAYACU,MUNICIPAL DISTRITAL,29344,CONTABILIZADAS ANULADAS,5,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,0,237,0,237,0
150505,LORETO,UCAYALI,SARAYACU,MUNICIPAL DISTRITAL,29344,CONTABILIZADAS ANULADAS,6,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,0,237,0,237,0
150502,LORETO,UCAYALI,VARGAS GUERRA,MUNICIPAL DISTRITAL,29347,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1842,FUERZA LORETANA,66,184,5,3,0
150502,LORETO,UCAYALI,VARGAS GUERRA,MUNICIPAL DISTRITAL,29347,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1873,MOVIMIENTO POLITICO REGIONAL UNIPOL,15,184,5,3,0
150502,LORETO,UCAYALI,VARGAS GUERRA,MUNICIPAL DISTRITAL,29347,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2165,BIENESTAR E INTEGRACION PARA LA REGION AMAZONICA,20,184,5,3,0
150502,LORETO,UCAYALI,VARGAS GUERRA,MUNICIPAL DISTRITAL,29347,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,6,184,5,3,0
150502,LORETO,UCAYALI,VARGAS GUERRA,MUNICIPAL DISTRITAL,29347,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23660000,FRENTE POPULAR AGRICOLA FIA DEL PERU,0,184,5,3,0
150502,LORETO,UCAYALI,VARGAS GUERRA,MUNICIPAL DISTRITAL,29347,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,37,184,5,3,0
150502,LORETO,UCAYALI,VARGAS GUERRA,MUNICIPAL DISTRITAL,29347,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,1,184,5,3,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,1,PROVINCIAL,2888,ORGANIZACION POLITICA LOCAL PROVINCIAL DIALOGO VECINAL,3,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,2,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23660000,FRENTE POPULAR AGRICOLA FIA DEL PERU,3,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,16,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23730000,PARTIDO DEMOCRATICO SOMOS PERU,5,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23810000,AGRUPACION INDEPENDIENTE SI CUMPLE,2,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,22,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23840000,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,23860000,PERU POSIBLE,4,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,10,LISTA INDEPENDIENTE,23920000,SIEMPRE UNIDOS,35,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,11,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,12,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,12,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,8,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,13,LISTA INDEPENDIENTE,24050000,PROGRESEMOS PERU,1,190,8,9,0
140106,LIMA,LIMA,COMAS,MUNICIPAL DISTRITAL,29712,CONTABILIZADAS NORMALES,14,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,49,190,8,9,0
140102,LIMA,LIMA,ANCON,MUNICIPAL DISTRITAL,32701,CONTABILIZADAS NORMALES,1,DISTRITAL,2801,ANCON NUEVA VIDA,0,157,10,6,0
140102,LIMA,LIMA,ANCON,MUNICIPAL DISTRITAL,32701,CONTABILIZADAS NORMALES,2,DISTRITAL,2825,FRENTE INDEPENDIENTE CONCERTACION POR ANCON,3,157,10,6,0
140102,LIMA,LIMA,ANCON,MUNICIPAL DISTRITAL,32701,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,39,157,10,6,0
140102,LIMA,LIMA,ANCON,MUNICIPAL DISTRITAL,32701,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23730000,PARTIDO DEMOCRATICO SOMOS PERU,17,157,10,6,0
140102,LIMA,LIMA,ANCON,MUNICIPAL DISTRITAL,32701,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23810000,AGRUPACION INDEPENDIENTE SI CUMPLE,12,157,10,6,0
140102,LIMA,LIMA,ANCON,MUNICIPAL DISTRITAL,32701,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,22,157,10,6,0
140102,LIMA,LIMA,ANCON,MUNICIPAL DISTRITAL,32701,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23920000,SIEMPRE UNIDOS,1,157,10,6,0
140102,LIMA,LIMA,ANCON,MUNICIPAL DISTRITAL,32701,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,5,157,10,6,0
140102,LIMA,LIMA,ANCON,MUNICIPAL DISTRITAL,32701,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,24070000,CONFIANZA PERU,0,157,10,6,0
140102,LIMA,LIMA,ANCON,MUNICIPAL DISTRITAL,32701,CONTABILIZADAS NORMALES,10,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,23,157,10,6,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,1,DISTRITAL,2706,FRENTE PARTICIPEMOS POR ATE,0,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,4,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23660000,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23720000,RESURGIMIENTO PERUANO,1,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23730000,PARTIDO DEMOCRATICO SOMOS PERU,25,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23780000,PARTIDO RENACIMIENTO ANDINO,0,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23790000,COORDINADORA NACIONAL DE INDEPENDIENTES,1,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23810000,AGRUPACION INDEPENDIENTE SI CUMPLE,7,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,18,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,10,LISTA INDEPENDIENTE,23840000,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,2,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,11,LISTA INDEPENDIENTE,23860000,PERU POSIBLE,0,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,12,LISTA INDEPENDIENTE,23920000,SIEMPRE UNIDOS,1,138,7,3,0
140103,LIMA,LIMA,ATE,MUNICIPAL DISTRITAL,32736,CONTABILIZADAS NORMALES,13,LISTA INDEPENDIENTE,23940000,PARTIDO SOCIALISTA,1,138,7,3,0
