ubigeo,region,provincia,distrito,organizacion_politica,total_votos,partido_regional
200402,Puno,Chucuito,Desaguadero,PODER DEMOCRATICO REGIONAL,293,1
200402,Puno,Chucuito,Desaguadero,PODER ANDINO,234,1
200402,Puno,Chucuito,Desaguadero,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,1226,0
200402,Puno,Chucuito,Desaguadero,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,906,1
200402,Puno,Chucuito,Desaguadero,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",1124,0
200402,Puno,Chucuito,Desaguadero,PARTIDO DEMOCRATICO SOMOS PERU,122,0
200402,Puno,Chucuito,Desaguadero,DEMOCRACIA DIRECTA,203,1
200402,Puno,Chucuito,Desaguadero,ACCION POPULAR,528,1
200403,Puno,Chucuito,Huacullani,PODER ANDINO,922,1
200403,Puno,Chucuito,Huacullani,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,911,1
200403,Puno,Chucuito,Huacullani,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",569,0
200403,Puno,Chucuito,Huacullani,PERU PATRIA SEGURA,30,1
200403,Puno,Chucuito,Huacullani,DEMOCRACIA DIRECTA,222,1
200403,Puno,Chucuito,Huacullani,ACCION POPULAR,106,1
200406,Puno,Chucuito,Pisacoma,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),344,1
200406,Puno,Chucuito,Pisacoma,PODER ANDINO,341,1
200406,Puno,Chucuito,Pisacoma,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,500,1
200406,Puno,Chucuito,Pisacoma,DEMOCRACIA DIRECTA,338,1
200406,Puno,Chucuito,Pisacoma,ACCION POPULAR,25,1
200407,Puno,Chucuito,Pomata,MORAL Y DESARROLLO,110,1
200407,Puno,Chucuito,Pomata,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),2129,1
200407,Puno,Chucuito,Pomata,PODER ANDINO,1019,1
200407,Puno,Chucuito,Pomata,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,2374,1
200407,Puno,Chucuito,Pomata,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",2045,0
200407,Puno,Chucuito,Pomata,ALIANZA PARA EL PROGRESO,268,1
200407,Puno,Chucuito,Pomata,DEMOCRACIA DIRECTA,116,1
200410,Puno,Chucuito,Zepita,MORAL Y DESARROLLO,64,1
200410,Puno,Chucuito,Zepita,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),1210,1
200410,Puno,Chucuito,Zepita,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,2512,0
200410,Puno,Chucuito,Zepita,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,1965,1
200410,Puno,Chucuito,Zepita,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",330,0
200410,Puno,Chucuito,Zepita,ALIANZA PARA EL PROGRESO,167,1
200410,Puno,Chucuito,Zepita,DEMOCRACIA DIRECTA,2598,1
200412,Puno,Chucuito,Kelluyo,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),813,1
200412,Puno,Chucuito,Kelluyo,PODER ANDINO,529,1
200412,Puno,Chucuito,Kelluyo,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,632,1
200412,Puno,Chucuito,Kelluyo,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",608,0
200412,Puno,Chucuito,Kelluyo,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,45,0
200412,Puno,Chucuito,Kelluyo,ACCION POPULAR,475,1
200502,Puno,Huancané,Cojata,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),1245,1
200502,Puno,Huancané,Cojata,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,993,0
200502,Puno,Huancané,Cojata,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,497,1
200504,Puno,Huancané,Inchupalla,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),870,1
200504,Puno,Huancané,Inchupalla,PODER DEMOCRATICO REGIONAL,130,1
200504,Puno,Huancané,Inchupalla,PODER ANDINO,693,1
200504,Puno,Huancané,Inchupalla,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,16,0
200504,Puno,Huancané,Inchupalla,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,528,1
200506,Puno,Huancané,Pusi,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),224,1
200506,Puno,Huancané,Pusi,PODER DEMOCRATICO REGIONAL,125,1
200506,Puno,Huancané,Pusi,PODER ANDINO,1058,1
200506,Puno,Huancané,Pusi,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,1136,0
200506,Puno,Huancané,Pusi,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,821,1
200507,Puno,Huancané,Rosaspata,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),1178,1
200507,Puno,Huancané,Rosaspata,PODER DEMOCRATICO REGIONAL,252,1
200507,Puno,Huancané,Rosaspata,PODER ANDINO,469,1
200507,Puno,Huancané,Rosaspata,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,198,0
200507,Puno,Huancané,Rosaspata,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,567,1
200507,Puno,Huancané,Rosaspata,ALIANZA PARA EL PROGRESO,98,1
200507,Puno,Huancané,Rosaspata,DEMOCRACIA DIRECTA,271,1
200507,Puno,Huancané,Rosaspata,ACCION POPULAR,161,1
200508,Puno,Huancané,Taraco,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),1604,1
200508,Puno,Huancané,Taraco,PODER DEMOCRATICO REGIONAL,623,1
200508,Puno,Huancané,Taraco,PODER ANDINO,2671,1
200508,Puno,Huancané,Taraco,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,2504,0
200508,Puno,Huancané,Taraco,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,867,1
200508,Puno,Huancané,Taraco,DEMOCRACIA DIRECTA,252,1
200509,Puno,Huancané,Vilque Chico,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),1426,1
